1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3780.5626,3445.8034,3140.7428,3146.4788,2657.2923,1864.6914,1874.5974,1294.6937,586.85411,481.50002,710.51883,487.7191,493.26825,347.45138,347.44488,295.77893,246.61134,246.60706,177.26666,177.26394,133.10123,129.59397,333.06003,195.02801,195.02598,191.65994,117.13829,53.219392,28.514287,9.0313001,4.0008021,1.3311326,0.6654658,0.4240688,0.3147913,0.2228837,0.1855256,0.1480567,0.1308907,0.1113541,0.0990817,0.09022115,0.08332026,0.07308327,0.0656634,0.05870617,0.05346357,0.04606623,0.03744565,0.0325708,0.02945667,0.02733562,0.02467228,0.02313909,0.02132022,0.02067918
