1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3539.6685,3224.4527,2937.3647,2943.11,2483.0646,1738.8203,1748.731,1205.2221,543.80817,445.64622,619.07574,422.97807,428.52849,300.59411,300.58842,255.40266,212.63409,212.63038,152.4393,152.43694,114.19949,111.16858,264.89829,154.4948,154.49318,151.8076,92.551268,41.917923,22.428624,7.1130774,3.1717237,1.0833702,0.5623438,0.3726921,0.2862123,0.2123338,0.1813123,0.1483563,0.1321685,0.1129788,0.10068187,0.09173729,0.08474639,0.0743584,0.06681893,0.05974289,0.05439806,0.04681651,0.03791412,0.03283075,0.02955394,0.02729802,0.02442453,0.02273049,0.02063358,0.01980412
