1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3369.181,3067.8173,2793.4661,2799.2179,2359.8196,1649.8245,1654.7475,1138.2999,511.62439,418.84942,554.47829,377.29686,380.99498,266.1819,266.1768,225.74624,187.68061,187.6773,134.20919,134.2071,100.32258,97.641715,217.00814,126.0378,126.03647,123.82929,75.297057,33.992048,18.162491,5.7693374,2.5912718,0.9101307,0.4903832,0.3369538,0.2664283,0.2051598,0.1785643,0.148748,0.1332301,0.1142619,0.10193287,0.09291827,0.08585537,0.07534831,0.0677153,0.06054678,0.05512326,0.0474018,0.03828811,0.03304989,0.02965291,0.0272978,0.02427039,0.02245904,0.02016009,0.01919431
