0.001 0.00000000000000000000
0.002 0.00000000000000000000
0.002 0.00000000000000000000
0.003 0.00000000000000000000
0.003 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.005 0.00000000000000000000
0.005 0.00000000000000000000
0.006 0.00000000000000000000
0.006 0.00000000000000000000
0.007 0.00000000000000000000
0.007 0.00000000000000000000
0.008 0.00000000000000000000
0.008 0.00000000000000000000
0.009 0.00000000000000000003
0.009 0.00000000000000001366
0.010 0.00000000000002957888
0.010 0.00000000000010215705
0.011 0.00000000000185883124
0.011 0.00000000008831898796
0.012 0.00000000038686574885
0.012 0.00000000201901681260
0.013 0.00000001080459529642
0.013 0.00000005011708257665
0.014 0.00000018892790221684
0.014 0.00000059877482800126
0.015 0.00000164050631266714
0.015 0.00000396860913008751
0.016 0.00000863831829423797
0.016 0.00001719969459702212
0.017 0.00003171687586892910
0.017 0.00005472897789619927
0.018 0.00008893606203513859
0.018 0.00013719888336278721
0.019 0.00020265334259728541
0.019 0.00028810225810018168
0.020 0.00039595669302041329
0.020 0.00052715661721341859
0.021 0.00068244434362740869
0.021 0.00086311113493434718
0.022 0.00106908410614128097
0.022 0.00129721231088252421
0.023 0.00154548015428163186
0.023 0.00181429139215653749
0.024 0.00210155406086311516
0.024 0.00240504977227308644
0.025 0.00272207690068847815
0.025 0.00304649419776675031
0.026 0.00337507521295989229
0.026 0.00370888288816562496
0.027 0.00404558521153613234
0.027 0.00438265868410164881
0.028 0.00470760118381335219
0.028 0.00502453667605832349
0.029 0.00533609036682295736
0.029 0.00564063668415887200
0.030 0.00593695252621113511
0.030 0.00621621623394530681
0.031 0.00647721837454136046
0.031 0.00672781812338578509
0.032 0.00696705981660635833
0.032 0.00719484964182659850
0.033 0.00741097531137655148
0.033 0.00761497239156662051
0.034 0.00780721793984386764
0.034 0.00798716009568942870
0.035 0.00815541645342411116
0.035 0.00830146753383966853
0.036 0.00842639222454767689
0.036 0.00854118405806685195
0.037 0.00864544193318772004
0.037 0.00874015528499468876
0.038 0.00882485092439451793
0.038 0.00890051105166312327
0.039 0.00896725193568021980
0.039 0.00902528763000254655
0.040 0.00907532951785325684
0.040 0.00910965209926358280
0.041 0.00912992052719730114
0.041 0.00914352982919727948
0.042 0.00915123801434262162
0.042 0.00915340812825268975
0.043 0.00914990558641796438
0.043 0.00914147860753668218
0.044 0.00912779504502595103
0.044 0.00910963837031044527
0.045 0.00908704281075080160
0.045 0.00905495759996481978
0.046 0.00901448662143615118
0.046 0.00897069912736454290
0.047 0.00892432125037477195
0.047 0.00887509172368847361
0.048 0.00882332076782109918
0.048 0.00876952243252198185
0.049 0.00871325983341692152
