3.64394,3.71445,3.74591,3.77614,3.80414,3.82995,3.87567,3.9135,3.9442,3.96944,3.99149,4.01106,4.0286,4.04484,4.06148,4.07974,4.09879,4.11635,4.13042,4.14241,4.15372,4.15866,4.16256,4.16465,4.16673,4.16714,4.16736,4.16738,4.16741,4.16741,4.16743,4.16743
4.33153,4.40312,4.4335,4.46213,4.48764,4.5101,4.54695,4.57305,4.58965,4.59908,4.60448,4.60673,4.60639,4.60413,4.60155,4.59987,4.59846,4.59559,4.59,4.58354,4.57855,4.57656,4.57413,4.57122,4.56631,4.56499,4.56394,4.5638,4.56369,4.56369,4.56367,4.56364
4.84334,4.9194,4.94994,4.97808,5.00191,5.02155,5.04982,5.06375,5.06523,5.05778,5.04595,5.03103,5.01364,4.99468,4.97571,4.95805,4.94113,4.92324,4.90322,4.88315,4.86576,4.85811,4.84998,4.84247,4.83323,4.83087,4.82899,4.82874,4.82853,4.82853,4.8285,4.82847
5.58191,5.67981,5.7113,5.73746,5.75425,5.7629,5.76382,5.74917,5.72226,5.6865,5.6462,5.60286,5.55758,5.51161,5.4657,5.42091,5.37771,5.33666,5.29803,5.26083,5.22482,5.20787,5.19089,5.17701,5.16199,5.15829,5.1553,5.15491,5.15462,5.15458,5.15454,5.15452
6.11598,6.22235,6.25197,6.27442,6.28434,6.2835,6.26091,6.21955,6.16447,6.10075,6.03448,5.96699,5.89825,5.82934,5.76196,5.69808,5.63802,5.58139,5.52777,5.47684,5.42845,5.40524,5.38212,5.36374,5.34488,5.34023,5.3365,5.33601,5.33565,5.3356,5.33556,5.33555
6.53113,6.64062,6.66644,6.68359,6.68557,6.67466,6.62855,6.56176,6.48081,6.39206,6.3029,6.21452,6.12617,6.03867,5.95418,5.87514,5.80166,5.73265,5.66721,5.60555,5.54767,5.51984,5.49227,5.4706,5.44882,5.44345,5.43915,5.4386,5.43819,5.43812,5.43808,5.43809
6.86905,6.97749,6.99812,7.0088,7.00213,6.98085,6.91156,6.82077,6.71618,6.60502,6.49556,6.38892,6.28385,6.18089,6.0824,5.99082,5.90614,5.82682,5.7516,5.68111,5.61558,5.58422,5.55326,5.5291,5.50498,5.49902,5.49426,5.49364,5.49319,5.49312,5.49309,5.49308
7.39672,7.4942,7.50159,7.49708,7.47188,7.42962,7.31576,7.18113,7.03506,6.88561,6.74168,6.60436,6.47215,6.34499,6.22483,6.11345,6.01068,5.91461,5.82377,5.73923,5.66181,5.62542,5.58979,5.56211,5.53427,5.52742,5.52197,5.52127,5.52074,5.52066,5.52061,5.52059
7.79895,7.87847,7.87069,7.84965,7.80563,7.74299,7.58768,7.41429,7.233,7.05193,6.87984,6.71762,6.56393,6.41817,6.28153,6.15472,6.03754,5.92801,5.82472,5.72904,5.64243,5.60238,5.56345,5.5333,5.50272,5.49521,5.48923,5.48844,5.48786,5.48778,5.48773,5.48771
8.50795,8.53145,8.48474,8.42285,8.33481,8.2265,7.98224,7.72952,7.47919,7.23806,7.01339,6.80481,6.61147,6.43106,6.26371,6.10814,5.9639,5.82872,5.70128,5.58407,5.47978,5.43232,5.38678,5.35205,5.31723,5.30871,5.30193,5.30105,5.30039,5.3003,5.30023,5.30021
9.25355,8.96705,8.81694,8.66824,8.52206,8.37826,8.09677,7.82367,7.55897,7.30277,7.05527,6.81672,6.58953,6.37329,6.16999,5.9791,5.80212,5.64083,5.49654,5.36729,5.25586,5.21275,5.18294,5.16325,5.09146,5.05671,5.06569,5.07174,5.06902,5.06711,5.07057,5.06832
9.63373,9.48648,9.34026,9.17843,8.99017,8.78367,8.35892,7.95489,7.58046,7.23724,6.92468,6.64044,6.37838,6.13266,5.90607,5.69769,5.505,5.32279,5.14843,4.98887,4.8479,4.78191,4.71972,4.67528,4.63655,4.62715,4.61979,4.61888,4.61818,4.61806,4.61801,4.61804
10.0582,9.81076,9.61274,9.40061,9.16482,8.91409,8.41198,7.94631,7.52326,7.14093,6.79507,6.48133,6.19211,5.91965,5.66763,5.4365,5.22244,5.0196,4.82482,4.64491,4.48357,4.4079,4.3377,4.28906,4.2486,4.23907,4.2317,4.23081,4.2301,4.22998,4.22994,4.22998
10.3662,10.029,9.78759,9.53412,9.26068,8.976,8.41618,7.90593,7.44834,7.03768,6.66763,6.33206,6.02292,5.73121,5.46018,5.21144,4.98019,4.76104,4.55076,4.35403,4.17442,4.09095,4.01482,3.96324,3.9209,3.91132,3.904,3.9031,3.90241,3.90231,3.90226,3.90227
10.7754,10.1373,9.81729,9.50499,9.20627,8.91996,8.37715,7.87377,7.40711,6.97409,6.57355,6.20555,5.86919,5.55846,5.27103,5.00631,4.76104,4.53466,4.32436,4.11976,3.91473,3.81808,3.73624,3.68661,3.64205,3.63301,3.6252,3.62427,3.62362,3.62346,3.62359,3.62347
11.0977,10.3441,9.97194,9.6103,9.26721,8.94088,8.32772,7.76629,7.2523,6.78051,6.34895,5.95827,5.60338,5.27684,4.97341,4.692,4.4289,4.18224,3.94905,3.72004,3.49107,3.38371,3.29405,3.24072,3.19187,3.18149,3.1736,3.17276,3.17206,3.17191,3.17194,3.17182
11.3187,10.4719,10.0591,9.6592,9.28208,8.92549,8.26011,7.65603,7.10741,6.60875,6.15646,5.75073,5.38399,5.04734,4.73357,4.44061,4.16575,3.90554,3.6569,3.41137,3.16592,3.05057,2.95367,2.89506,2.84119,2.82982,2.82128,2.82037,2.81961,2.81947,2.81942,2.81933
11.6707,10.6207,10.1282,9.655,9.21565,8.80658,8.05704,7.39106,6.79602,6.26459,5.79065,5.3672,4.98472,4.632,4.29853,3.98002,3.67946,3.3949,3.12542,2.86396,2.60663,2.48284,2.36852,2.28937,2.22553,2.21189,2.20131,2.20011,2.1991,2.19896,2.19887,2.19882
11.9369,10.6973,10.1391,9.60709,9.12095,8.67484,7.8696,7.16918,6.55413,6.00933,5.52522,5.09128,4.69706,4.33254,3.98788,3.65872,3.34909,3.05899,2.78454,2.51702,2.25008,2.11876,1.99343,1.90302,1.83125,1.81549,1.80283,1.80138,1.80019,1.79999,1.79992,1.79991
12.3299,10.8157,10.1714,9.5627,9.01623,8.52252,7.64359,6.8953,6.25531,5.69639,5.19851,4.75062,4.34211,3.96396,3.60743,3.26811,2.94877,2.65353,2.3763,2.10496,1.83151,1.69521,1.56296,1.46412,1.37969,1.3602,1.34458,1.34275,1.34123,1.341,1.34089,1.3409
12.6499,10.9282,10.2327,9.5796,9.00014,8.48226,7.56679,6.78723,6.12362,5.54816,5.03654,4.57543,4.15349,3.7624,3.39734,3.05513,2.73477,2.43583,2.15449,1.87968,1.60535,1.4683,1.33418,1.23129,1.13694,1.11493,1.09729,1.09488,1.0932,1.09303,1.09278,1.09279
12.9513,11.0667,10.3336,9.64676,9.04042,8.50194,7.55818,6.75896,6.07991,5.49093,4.96428,4.48796,4.05512,3.65846,3.28912,2.94142,2.61468,2.30939,2.0251,1.75018,1.47436,1.33502,1.19783,1.09114,0.98955,0.96494,0.94538,0.94286,0.94099,0.94073,0.94057,0.94046
13.2196,11.2093,10.4505,9.74,9.11377,8.55917,7.59243,6.77757,6.08437,5.48217,4.94317,4.45562,4.01375,3.61047,3.23573,2.88292,2.55103,2.24016,1.95041,1.67324,1.39518,1.25404,1.1134,1.00202,0.89368,0.86708,0.84583,0.84309,0.84106,0.84078,0.84059,0.84044
13.669,11.4861,10.695,9.95377,9.30002,8.7215,7.71857,6.8809,6.16741,5.54551,4.98827,4.48447,4.02819,3.61219,3.22635,2.86364,2.52207,2.20014,1.89685,1.60949,1.32345,1.17712,1.02848,0.90755,0.78596,0.75542,0.73087,0.72768,0.72532,0.725,0.72478,0.72464
14.0278,11.7381,10.9288,10.1698,9.499,8.90506,7.87843,7.02387,6.29607,5.66087,5.09213,4.57801,4.11104,3.68355,3.28691,2.91468,2.5637,2.23058,1.91292,1.61,1.31227,1.15919,1.00135,0.87022,0.73474,0.70013,0.67222,0.66858,0.66588,0.66551,0.66526,0.66519
14.6654,12.2668,11.4397,10.6589,9.9605,9.33956,8.27707,7.39385,6.64665,5.99602,5.41287,4.88405,4.40105,3.95529,3.53763,3.14159,2.76477,2.40476,2.0579,1.71809,1.38095,1.20673,1.02155,0.86219,0.69127,0.64631,0.61035,0.60594,0.60221,0.60176,0.60136,0.6014
15.1039,12.6246,11.797,11.016,10.3182,9.69946,8.64281,7.75215,6.99176,6.32621,5.72937,5.18812,4.69332,4.2357,3.80504,3.39402,2.99985,2.61947,2.24796,1.87662,1.49706,1.29929,1.08333,0.89314,0.68712,0.63268,0.58872,0.58331,0.57888,0.57833,0.5778,0.57759
15.5215,13.0808,12.3044,11.5707,10.9122,10.3206,9.27716,8.36608,7.56825,6.86438,6.24078,5.68437,5.18262,4.72222,4.28786,3.86814,3.45857,3.05356,2.64409,2.21437,1.74798,1.49719,1.22876,0.98889,0.71025,0.6297,0.57192,0.56603,0.56045,0.55941,0.55905,0.55703
15.8533,13.3573,12.6032,11.8944,11.2642,10.6982,9.68293,8.78962,8.0011,7.30044,6.67555,6.11466,5.60634,5.13811,4.6952,4.26609,3.84519,3.42494,2.99267,2.52519,1.99553,1.69873,1.37459,1.08372,0.74058,0.63989,0.56562,0.55786,0.55152,0.55042,0.54939,0.54616
16.0616,13.531,12.8041,12.1221,11.5174,10.9731,9.98598,9.11198,8.3362,7.64321,7.02205,6.46201,5.95249,5.48166,5.03523,4.60157,4.17431,3.74434,3.29612,2.80038,2.22087,1.88649,1.51172,1.17575,0.77394,0.65428,0.56258,0.55256,0.54535,0.54428,0.5426,0.53875
16.1997,13.6452,12.9474,12.2917,11.7084,11.1815,10.2211,9.36627,8.60434,7.92091,7.30603,6.74972,6.24205,5.77169,5.3247,4.8894,4.45881,4.02267,3.56306,3.04573,2.42627,2.06067,1.64294,1.26417,0.80831,0.67068,0.5614,0.5489,0.54059,0.53955,0.53734,0.53321
16.3626,13.7808,13.1361,12.5264,11.9777,11.4777,10.5641,9.74475,9.01003,8.3472,7.74776,7.20282,6.70337,6.23882,5.79571,5.36224,4.93061,4.48888,4.0156,3.46875,2.79003,2.37564,1.88737,1.43103,0.87732,0.70622,0.56255,0.5448,0.5336,0.53254,0.52962,0.52542
16.4463,13.8556,13.252,12.6783,12.1567,11.6782,10.8029,10.014,9.3038,8.6608,8.07747,7.54565,7.05697,6.6013,6.16544,5.73754,5.30927,4.86755,4.38842,3.82416,3.105,2.65458,2.11117,1.58756,0.94513,0.7432,0.56658,0.54344,0.52862,0.52743,0.52418,0.52018
16.5213,13.9417,13.402,12.886,12.4118,11.9732,11.1669,10.4356,9.77396,9.17255,8.62521,8.12501,7.66444,7.23405,6.82093,6.41305,6.00146,5.57156,5.09568,4.51679,3.74381,3.23694,2.59805,1.94862,1.10703,0.83623,0.58283,0.54631,0.52063,0.51873,0.51562,0.51239
16.5355,13.9708,13.4683,12.9873,12.5437,12.1319,11.3712,10.6799,10.0532,9.48326,8.96455,8.49089,8.05529,7.6487,7.2583,6.87197,6.48059,6.06893,5.60745,5.03376,4.24229,3.70588,3.00768,2.26833,1.25758,0.92629,0.60276,0.55357,0.51623,0.51325,0.51062,0.5081
16.532,13.9808,13.5231,13.0837,12.6765,12.2968,11.593,10.9528,10.3725,9.84578,9.36801,8.93393,8.53725,8.16943,7.81785,7.47042,7.11823,6.7458,6.32215,5.77934,4.99375,4.4348,3.67191,2.81354,1.5297,1.09467,0.64553,0.5732,0.51283,0.50713,0.50507,0.50349
16.5232,13.9879,13.5564,13.1412,12.7546,12.3927,11.7203,11.108,10.5528,10.0494,9.59425,9.18298,8.81054,8.46976,8.14981,7.83991,7.53119,7.20711,6.83239,6.32597,5.54756,4.97807,4.19007,3.26988,1.78246,1.24966,0.68754,0.59393,0.51312,0.50571,0.50216,0.50104
16.4967,13.983,13.5687,13.1694,12.7967,12.447,11.7968,11.2052,10.6694,10.1848,9.74828,9.35606,9.00357,8.6843,8.38809,8.10479,7.82609,7.5358,7.19806,6.72787,5.97715,5.41406,4.61935,3.65935,2.01605,1.39297,0.7294,0.61663,0.5152,0.50458,0.50055,0.49954
16.4679,13.9804,13.5777,13.1893,12.826,12.4848,11.85,11.2731,10.7512,10.2804,9.8578,9.48001,9.14297,8.84058,8.56331,8.30163,8.04784,7.78638,7.48153,7.04606,6.32668,5.7748,4.98182,3.99685,2.2318,1.52882,0.76996,0.63924,0.51832,0.50451,0.49953,0.49852
16.3945,13.9716,13.5882,13.2177,12.8698,12.5418,11.9291,11.3711,10.8659,10.4111,10.0051,9.64542,9.32927,9.05219,8.80677,8.58431,8.37434,8.15417,7.88619,7.50172,6.86043,6.34704,5.56824,4.55518,2.62352,1.78267,0.84732,0.68324,0.52602,0.50659,0.49829,0.49723
16.3584,13.977,13.6027,13.2406,12.9001,12.5785,11.9779,11.4316,10.9378,10.4948,10.1011,9.7549,9.45357,9.1932,8.96702,8.76717,8.58457,8.39849,8.17332,7.84159,7.26171,6.77884,6.02173,5.0042,2.96398,2.01879,0.92035,0.72592,0.53511,0.50965,0.49766,0.49644
16.291,13.9926,13.631,13.2807,12.9501,12.6373,12.0529,11.5225,11.0445,10.6176,10.2411,9.9138,9.63379,9.39816,9.20149,9.03763,8.89971,8.76995,8.61755,8.38278,7.9311,7.52102,6.82923,5.83691,3.66187,2.537,1.08845,0.82599,0.55945,0.52009,0.4973,0.49537
16.1942,14.0032,13.6484,13.3042,12.9788,12.6704,12.0944,11.5723,11.1024,10.6839,10.3166,9.99944,9.73108,9.50931,9.3296,9.18699,9.076,8.98071,8.87406,8.70439,8.34811,7.99894,7.37228,6.42528,4.20952,2.97239,1.24128,0.91867,0.58415,0.53222,0.49774,0.49484
15.9379,14.0111,13.6633,13.3255,13.0056,12.7022,12.1355,11.6223,11.1615,10.7524,10.3955,10.0897,9.83449,9.62828,9.46766,9.34898,9.26855,9.21302,9.16054,9.07109,8.84137,8.58242,8.06882,7.22344,5.03083,3.67125,1.51592,1.08876,0.63224,0.55774,0.49968,0.49429
15.7175,14.0127,13.6684,13.334,13.0172,12.7165,12.1549,11.6466,11.1908,10.787,10.4359,10.1366,9.88866,9.69111,9.54099,9.43541,9.37179,9.3386,9.31736,9.27552,9.1255,8.92896,8.50372,7.75145,5.63225,4.21869,1.76024,1.24355,0.67793,0.58314,0.50273,0.49402
15.5573,14.0148,13.6727,13.3401,13.0245,12.7247,12.1645,11.6586,11.206,10.8065,10.4606,10.167,9.9244,9.73149,9.58675,9.48868,9.43545,9.41653,9.41618,9.40889,9.3141,9.15737,8.79726,8.13488,6.1209,4.66269,1.97373,1.38427,0.72248,0.60791,0.50855,0.49385
15.4455,14.0157,13.6754,13.3444,13.0299,12.7309,12.1723,11.6683,11.2179,10.8208,10.477,10.1859,9.94674,9.75874,9.61939,9.52667,9.47982,9.47065,9.48566,9.50016,9.44433,9.3253,9.02442,8.42096,6.47327,5.04498,2.19523,1.52007,0.76353,0.63161,0.51108,0.49374
