0.793,0.82654,0.843549,0.86068,0.87803,0.8956,0.93137,0.96809,1.00596,1.04535,1.08678,1.13061,1.1772,1.22711,1.2812,1.33934,1.39814,1.44915,1.48402,1.50616,1.52122,1.52727,1.53673,1.54591,1.5442,1.5431,1.54379,1.54389,1.54367,1.54373,1.5436,1.54368
1.10508,1.14568,1.16655,1.18771,1.20937,1.23153,1.27722,1.3248,1.3743,1.42569,1.47892,1.53386,1.59027,1.64778,1.70583,1.76357,1.81977,1.87265,1.91985,1.95873,1.98261,1.98364,1.97292,1.95822,1.97269,1.98872,1.98452,1.98122,1.9816,1.98239,1.98038,1.98174
1.39033,1.4383,1.46279,1.48758,1.5129,1.53873,1.59174,1.64663,1.70334,1.76179,1.82181,1.8832,1.94558,2.00839,2.07086,2.1319,2.18998,2.24309,2.28877,2.32515,2.3467,2.34696,2.33622,2.32277,2.34183,2.35953,2.35271,2.34873,2.34953,2.35054,2.34832,2.34977
1.88931,1.95342,1.9854,2.01748,2.04973,2.08212,2.14715,2.21235,2.27744,2.3422,2.40642,2.4699,2.53254,2.59436,2.65603,2.71758,2.77682,2.82948,2.87071,2.89847,2.91405,2.91979,2.92623,2.93237,2.93826,2.93886,2.93785,2.93766,2.93781,2.93789,2.93784,2.93783
2.30932,2.39208,2.4319,2.47126,2.5098,2.54749,2.62043,2.6899,2.75611,2.81987,2.88241,2.94382,3.00391,3.06242,3.1195,3.17487,3.22686,3.2727,3.30961,3.33751,3.35637,3.36303,3.37222,3.38241,3.39056,3.39123,3.38842,3.38796,3.38835,3.38836,3.38846,3.38839
2.67496,2.77428,2.82072,2.86608,2.9095,2.95096,3.02845,3.09855,3.16211,3.22115,3.27861,3.33492,3.38982,3.44272,3.4932,3.5407,3.58437,3.62349,3.65722,3.68469,3.70496,3.71325,3.72468,3.73737,3.74835,3.7485,3.74482,3.74413,3.74452,3.74475,3.74461,3.7447
2.99854,3.11145,3.1631,3.21307,3.26002,3.30396,3.38356,3.45208,3.51094,3.56334,3.61369,3.66284,3.71058,3.75634,3.79964,3.83995,3.8767,3.90969,3.93879,3.96404,3.98577,3.99626,4.00988,4.02399,4.03615,4.03644,4.03238,4.03159,4.03204,4.03229,4.03211,4.03225
3.54856,3.68179,3.74049,3.79637,3.84717,3.89293,3.97089,4.03106,4.0762,4.11186,4.14543,4.17856,4.21104,4.24229,4.27138,4.29767,4.32116,4.3428,4.36378,4.38518,4.40859,4.42179,4.43726,4.45145,4.46417,4.46547,4.46192,4.46133,4.46185,4.46186,4.46204,4.46202
4.00764,4.14995,4.21089,4.26819,4.31896,4.36331,4.43484,4.48406,4.51463,4.53363,4.55019,4.56653,4.58272,4.59862,4.61377,4.628,4.64142,4.65458,4.66852,4.68548,4.70831,4.72224,4.73697,4.74905,4.76132,4.76332,4.7619,4.76161,4.76202,4.76203,4.76217,4.76217
4.8982,5.03807,5.09392,5.14493,5.18725,5.22113,5.26679,5.28421,5.27861,5.25911,5.23727,5.21608,5.19646,5.17926,5.16544,5.15587,5.15019,5.14664,5.14461,5.14893,5.1652,5.17673,5.18488,5.18776,5.19528,5.19873,5.20412,5.20484,5.20481,5.20483,5.20479,5.20486
5.56073,5.67967,5.72296,5.76091,5.78932,5.80854,5.82343,5.80869,5.77045,5.7188,5.66608,5.61574,5.56909,5.52735,5.49221,5.4647,5.44388,5.42607,5.40926,5.40005,5.40575,5.4119,5.41112,5.40373,5.40426,5.40831,5.42002,5.42172,5.42121,5.42123,5.42102,5.42116
6.49456,6.5963,6.61352,6.62096,6.61143,6.58805,6.51837,6.43431,6.34352,6.25243,6.16747,6.08743,6.00678,5.92457,5.85104,5.79335,5.74869,5.70733,5.66324,5.63015,5.61488,5.60515,5.58669,5.56495,5.55214,5.55487,5.57333,5.5762,5.57521,5.57475,5.57477,5.57482
7.17793,7.21218,7.198,7.17526,7.13765,7.08794,6.96861,6.83678,6.70049,6.56736,6.44505,6.33314,6.22691,6.12427,6.03144,5.95226,5.88457,5.82135,5.75824,5.70473,5.66539,5.64431,5.61507,5.58512,5.56336,5.56368,5.58021,5.58285,5.58171,5.58123,5.58123,5.58129
7.70086,7.68193,7.64101,7.59196,7.52886,7.45459,7.28909,7.11543,6.94147,6.77432,6.62143,6.48289,6.35539,6.23618,6.12734,6.0297,5.94208,5.86074,5.78313,5.71306,5.65221,5.62189,5.58663,5.55452,5.52772,5.52491,5.5337,5.53516,5.53417,5.53384,5.53382,5.53387
8.11935,8.06069,7.99732,7.92557,7.83939,7.74215,7.53337,7.32227,7.11624,6.92076,6.74195,6.58039,6.43404,6.2999,6.17653,6.06253,5.95762,5.86109,5.77189,5.68811,5.60859,5.57074,5.53245,5.50168,5.47237,5.4662,5.46447,5.46433,5.46365,5.46349,5.46346,5.46351
8.7583,8.6348,8.53292,8.42185,8.29513,8.1573,7.87277,7.59823,7.33999,7.1,6.8809,6.68288,6.50352,6.33966,6.1884,6.04811,5.91811,5.79781,5.68582,5.5781,5.47241,5.42297,5.37957,5.35114,5.32002,5.3071,5.28822,5.2854,5.28504,5.28537,5.28493,5.28521
