2.11406,2.17165,2.19929,2.22656,2.25314,2.27904,2.32888,2.37595,2.4203,2.46235,2.50278,2.54182,2.57962,2.61672,2.65444,2.69391,2.73514,2.77776,2.82078,2.8617,2.89736,2.91379,2.93314,2.95252,2.9754,2.98166,2.98682,2.98746,2.988,2.98806,2.9881,2.98813
2.66969,2.72372,2.74976,2.77559,2.80101,2.82601,2.87467,2.92125,2.96541,3.00684,3.04533,3.08086,3.11374,3.14471,3.17565,3.20831,3.24309,3.28042,3.32089,3.36549,3.41415,3.438,3.45726,3.4681,3.48338,3.48913,3.49163,3.49169,3.4921,3.49213,3.4923,3.49221
3.11869,3.17946,3.20737,3.23454,3.26037,3.28488,3.33031,3.37078,3.40664,3.43869,3.46815,3.49542,3.52098,3.54554,3.5708,3.59837,3.62877,3.66248,3.69984,3.74033,3.78246,3.80307,3.82158,3.83364,3.84457,3.84739,3.84947,3.84968,3.84987,3.8499,3.84989,3.84992
3.82113,3.89535,3.92714,3.95721,3.98418,4.00814,4.04807,4.07749,4.09771,4.11133,4.12181,4.13032,4.13763,4.14494,4.15443,4.168,4.18569,4.20646,4.22955,4.25629,4.2877,4.30391,4.31707,4.324,4.33086,4.33246,4.33346,4.33356,4.33367,4.33368,4.33371,4.33371
4.35724,4.45349,4.48949,4.52167,4.54712,4.56663,4.5932,4.60734,4.61172,4.60957,4.605,4.59912,4.59243,4.58565,4.58007,4.57713,4.5775,4.58186,4.59104,4.60587,4.62427,4.63238,4.63923,4.64338,4.64677,4.64744,4.64794,4.648,4.64805,4.64805,4.64806,4.64807
4.78271,4.90812,4.94877,4.98263,5.00467,5.01697,5.02517,5.02271,5.01347,4.99964,4.98392,4.96619,4.94535,4.92204,4.90021,4.88347,4.87182,4.86366,4.85809,4.85794,4.86311,4.86508,4.86633,4.86678,4.86727,4.86729,4.86729,4.86729,4.8673,4.8673,4.8673,4.86731
5.16026,5.26226,5.30009,5.33353,5.35914,5.37722,5.39407,5.38664,5.35996,5.32225,5.28367,5.24689,5.21241,5.18082,5.15216,5.12669,5.10412,5.0832,5.06337,5.04753,5.03927,5.03758,5.03421,5.02979,5.02771,5.02729,5.02669,5.02661,5.02657,5.02656,5.02659,5.02658
5.74119,5.84601,5.88186,5.91229,5.93303,5.9445,5.94399,5.9144,5.86237,5.79848,5.73545,5.67643,5.62166,5.57122,5.52399,5.47921,5.43633,5.39376,5.35095,5.31183,5.28161,5.26993,5.25754,5.24691,5.23878,5.23693,5.23526,5.23505,5.2349,5.23487,5.23488,5.23488
6.19214,6.29139,6.32214,6.34685,6.36077,6.36443,6.346,6.29603,6.22228,6.13679,6.05378,5.97664,5.90547,5.83982,5.7778,5.7178,5.65895,5.59921,5.53785,5.47982,5.43173,5.41182,5.39177,5.37551,5.36148,5.35819,5.35542,5.35508,5.35481,5.35478,5.35477,5.35477
6.97472,7.10303,7.12163,7.12712,7.10994,7.07467,6.97691,6.86656,6.75216,6.63877,6.53183,6.43006,6.33015,6.23006,6.13253,6.03949,5.95015,5.86178,5.7726,5.68577,5.60505,5.56736,5.53148,5.5047,5.47822,5.4718,5.46675,5.4661,5.46561,5.46553,5.46549,5.46549
7.54341,7.6195,7.61383,7.59612,7.55754,7.50222,7.36551,7.21491,7.05961,6.90654,6.7632,6.63001,6.50534,6.38663,6.27315,6.16322,6.05617,5.95015,5.84395,5.73942,5.63838,5.58912,5.54108,5.5047,5.47002,5.46146,5.45465,5.45378,5.45313,5.45303,5.45298,5.45295
8.33059,8.26901,8.21292,8.15065,8.07746,7.99435,7.80544,7.59169,7.36415,7.13785,6.92823,6.73957,6.57145,6.42125,6.28634,6.16176,6.04366,5.92353,5.79513,5.66525,5.54202,5.48208,5.41854,5.3662,5.32257,5.31187,5.30262,5.30152,5.30068,5.30052,5.3005,5.30042
8.851,8.70592,8.60848,8.50587,8.39415,8.27435,8.01732,7.74294,7.46224,7.1898,6.94013,6.71701,6.51984,6.34499,6.18913,6.04716,5.91464,5.7825,5.6437,5.50332,5.36748,5.30028,5.22913,5.17072,5.12159,5.10952,5.09913,5.0979,5.09694,5.09676,5.09674,5.09665
