1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.30297,2.47199,2.47201,2.6414,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3328.26,3034.5,2764.2,2770.32,1109.76,493.884,404.022,406.266,331.5,270.198,273.972,226.542,186.762,188.19,157.692,67.575,34.7514,20.1144,8.4864,4.3809,1.40556,0.702678,0.347106,0.25806,0.222972,0.204612,0.184416,0.172176,0.152286,0.138822,0.120258,0.10761,0.0982362,0.0908208,0.079764,0.0717162,0.0641274,0.0583542,0.050082,0.0401574,0.0343638,0.030549,0.0278562,0.0243168,0.0221238,0.0191964,0.0178092
