1,1.05991,1.12339,1.12341,1.1632,1.20439,1.20441,1.28045,1.36129,1.36131,1.5,2,2.47199,2.47201,3,4,5,5.48269,5.48271,5.68299,5.89059,5.89061,6,6.26629,6.26631,8,10,15,20,30,38.92459,38.92461,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
47124.402,41337.827,36159.394,41040.274,38037.642,35257.22,37209.522,32661.004,28608.51,29813.221,24032.142,12326.369,7365.4639,8383.7276,5267.8242,2557.0366,1445.5318,1139.7504,2913.5806,2677.6059,2446.0009,3255.0574,3140.5614,2808.7278,3220.1605,1738.8903,967.48605,330.05275,152.6865,51.464324,25.830356,132.73171,123.49537,69.343997,43.004056,20.124821,11.220027,4.0807938,2.1579959,1.0524651,0.72511372,0.57947268,0.49688768,0.40373945,0.34978535,0.30589147,0.27793225,0.2454639,0.21809941,0.20872094,0.20639414,0.20721119,0.21320107,0.22154527,0.24326008,0.26151399
