1,1.5,2,3,4,5,6,7.11199,7.11201,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
46078.874,17026.044,8086.3294,2746.1141,1255.5915,680.20882,411.05864,256.71991,1826.9944,1368.7759,763.4278,255.23328,114.87777,36.704859,16.407032,8.9458777,5.5810213,2.8501295,1.8437537,1.0429396,0.803894,0.62274895,0.53790708,0.48359638,0.44377374,0.38676799,0.34650036,0.30935457,0.28216437,0.24556749,0.20609236,0.18609303,0.17463818,0.1678389,0.1612463,0.15917059,0.16068205,0.16531198
