1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2984.4425,976.50367,430.37893,131.65527,55.84747,28.524144,16.434634,6.9005166,3.5644935,1.1667817,0.60382313,0.31901809,0.24664587,0.21740287,0.20150293,0.18331285,0.17174428,0.15239796,0.13896375,0.12047055,0.10784036,0.098441719,0.091020668,0.079936127,0.071861332,0.064266909,0.058488957,0.050178458,0.040231744,0.034412262,0.030579365,0.027874665,0.024316475,0.022111436,0.019154083,0.017756827
