1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
5381.3459,4900.202,4462.1371,4470.2799,1811.8217,810.88284,662.60429,665.74405,443.16868,445.78993,304.78996,308.92904,259.608,151.12065,152.63518,112.77946,58.164657,33.731497,14.244804,7.3394793,2.3174924,1.1272013,0.5263213,0.37724373,0.31959954,0.2901868,0.25906196,0.24090698,0.21251763,0.19347841,0.16754452,0.14988123,0.13679473,0.12647613,0.11107964,0.099865788,0.089289202,0.081257455,0.069766673,0.05601856,0.048006039,0.042743747,0.039038725,0.034200302,0.03122012,0.027257709,0.025418824
