1,1.05613,1.11539,1.11541,1.12877,1.14229,1.14231,1.21752,1.29769,1.29771,1.5,2,3,4,5,6,8,10,10.36709,10.36711,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
10019.088,8808.768,7746.048,23556.96,28852.848,33440.256,43719.12,42142.752,37537.632,42544.224,30033.648,14848.56,5229.1728,2438.352,1337.8464,815.9328,372.07008,201.97584,182.96496,1307.1456,504.02448,231.90912,75.63024,33.806304,18.160704,11.028672,5.2090992,3.0683088,1.4092848,0.9558576,0.6630192,0.550548,0.48625344,0.44203248,0.38175264,0.34048368,0.30340656,0.27701568,0.24283152,0.20888352,0.1936512,0.18633024,0.18296496,0.18219744,0.1847952,0.194832,0.20540016
