1,1.5,2,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2552.1102,836.16517,371.72188,138.53476,646.90926,577.0241,271.86796,149.42873,90.806836,40.701215,21.639223,6.803697,3.0267065,1.0436857,0.55314863,0.37487745,0.29332813,0.22319125,0.19316668,0.16003958,0.14313259,0.12263895,0.10938708,0.099703315,0.092116384,0.080828412,0.072632115,0.064954125,0.059145527,0.050864825,0.041131708,0.035550776,0.031946949,0.029452638,0.026258047,0.024358722,0.021972274,0.02099393
