1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1794.1251,568.16522,245.55379,73.327659,30.692815,15.553869,8.9255485,3.7542115,1.9667077,0.6956282,0.39874465,0.24668125,0.20604216,0.18829296,0.17768743,0.16424829,0.15486089,0.13812473,0.12613616,0.10946308,0.0980425,0.089516288,0.082771653,0.072693978,0.065348224,0.058446474,0.053190966,0.04557856,0.036428395,0.031036987,0.02746298,0.024924408,0.021550509,0.019433072,0.01653746,0.01511945
