1,1.5,2,2.14549,2.14551,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3430.138,1134.7422,504.41528,411.80575,487.842,191.2434,83.468607,81.193045,143.0461,80.240448,48.278033,21.503186,11.422041,3.6504202,1.6866391,0.65495736,0.39653532,0.30043218,0.25481166,0.21263052,0.1921755,0.16552458,0.14969226,0.1291335,0.11541713,0.10529017,0.09732294,0.085443456,0.076800318,0.0686793,0.06251532,0.05368944,0.043194372,0.037102782,0.033118482,0.030329244,0.026695836,0.024477966,0.021571992,0.020262132
