1,1.5,2,2.82239,2.82241,3,3.35109,3.35111,3.43632,3.52369,3.52371,3.66203,3.80579,3.80581,4,5,6,8,10,15,20,25.51399,25.51401,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
33350.675,13018.999,6484.3376,2743.6361,4751.0766,4175.1422,3151.3259,6855.959,6451.0899,6052.1722,7813.8836,7110.2358,6464.4884,7242.8155,6428.7924,3626.8825,2257.0035,1053.4066,577.96653,191.83819,87.473837,45.169149,237.089,156.82763,73.511987,40.411333,24.733073,11.464263,6.4333619,2.4741365,1.4177945,0.79776648,0.60134243,0.50630942,0.44838299,0.37701482,0.33205461,0.29365491,0.26762328,0.23565709,0.20639803,0.19474457,0.19025765,0.18917141,0.19193854,0.19750557,0.21326408,0.227529
