1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4454.7386,1466.1356,648.32152,199.09714,84.633515,43.280132,24.954981,10.477672,5.4020505,1.7483887,0.89009569,0.45666129,0.34735054,0.30367341,0.28028698,0.25404399,0.23763624,0.21063085,0.19201203,0.16641568,0.14894679,0.13595127,0.12570486,0.11039828,0.099243835,0.088754456,0.080770965,0.069313848,0.05560269,0.047591061,0.042319895,0.038605868,0.033727914,0.030710552,0.026678212,0.024786248
