1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3976.6203,3621.2998,3297.7715,3309.8617,1342.8925,601.36737,491.46386,493.76325,328.76841,332.61544,227.58557,230.61693,193.86469,112.9292,115.14944,85.152192,43.989635,25.543539,10.804968,5.5712399,1.7569919,0.8508943,0.39296462,0.27943552,0.23567617,0.21345906,0.19012698,0.17663994,0.15570703,0.14172798,0.1227147,0.10977201,0.10018572,0.09262787,0.081351421,0.073138697,0.065392163,0.059510214,0.051097675,0.041034677,0.035171978,0.031322814,0.028613582,0.025077541,0.022900977,0.020010037,0.018671099
