1,1.5,2,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4072.3773,1395.7042,642.46458,250.60268,2179.388,1959.98,935.54663,518.35543,316.67236,142.74345,76.011853,23.699791,10.297274,3.2472149,1.5113679,0.88881696,0.61101872,0.38415907,0.29717684,0.21899525,0.18867736,0.15783325,0.139656,0.1268725,0.11703414,0.10252094,0.092052423,0.082293879,0.075007777,0.064919149,0.053556153,0.047401846,0.043656116,0.041221857,0.038411153,0.0370146,0.035835208,0.035920466
