1,1.5,2,3,3.73009,3.73011,3.83264,3.93799,3.93801,4,4.23749,4.23751,5,6,8,10,15,20,27.93989,27.93991,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
57083.79,22887.61,11535.18,4245.648,2453.236,7646.26,7258.83,6807.803,9217.91,8998.61,7792.46,8940.13,5945.954,3707.632,1747.821,965.651,324.9295,149.4164,60.78996,345.9823,288.6719,136.9163,75.293,46.09686,21.25017,11.76179,4.295356,2.315077,1.179834,0.839919,0.6850201,0.5948878,0.4902817,0.4275619,0.3760264,0.3424004,0.3034381,0.2715665,0.2618442,0.2605284,0.2628676,0.272663,0.2849438,0.3151341,0.3402074
