1,1.5,1.80439,1.80441,1.83391,1.86389,1.86391,2,2.06509,2.06511,3,4,5,6,8,10,15,15.19969,15.19971,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4862.568,1867.508,1192.2024,4743.072,4548.508,4383.052,6062.124,5224.12,4830.396,5524.392,2172.376,1033.7936,573.5808,352.36,162.0856,88.33512,29.24588,28.21944,185.0656,91.6136,30.77788,13.959584,7.534376,4.563828,2.1065,1.1948068,0.4882484,0.300272,0.1867508,0.1481444,0.1280752,0.1150532,0.09823184,0.08715548,0.07741196,0.07067116,0.06221452,0.0543094,0.0510922,0.04979,0.04943764,0.05005044,0.05142924,0.0553052,0.0589054
