1,1.5,2,2.22229,2.22231,2.26411,2.30669,2.30671,2.41654,2.53159,2.53161,3,4,5,6,8,10,15,17.99759,17.99761,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
27390.26,10611.286,5279.619,4071.4548,15562.352,14566.934,13792.72,19212.218,17182.346,15347.654,17507.646,11528.632,5534.6542,3093.603,1909.511,882.2136,482.55002,160.24278,97.65506,616.1182,470.83922,161.6741,74.10334,40.161538,24.358464,11.196826,6.2834948,2.465774,1.4553922,0.8574908,0.6623108,0.56556658,0.50460536,0.42750926,0.3779986,0.335059,0.305782,0.26973876,0.23707864,0.22452206,0.22016304,0.21951244,0.22387146,0.23122324,0.2508063,0.26817732
