1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
926.57404,843.82274,768.47179,771.26149,313.05613,140.23478,114.61372,115.14431,76.67786,77.565618,53.078394,54.128232,45.526708,26.536529,27.048884,20.009233,10.343642,6.0091826,2.5433186,1.311569,0.41316991,0.19957555,0.091596456,0.06484428,0.05455116,0.04933968,0.04388928,0.040754232,0.035909088,0.032681328,0.028294776,0.02530962,0.023099038,0.021356405,0.018756446,0.016862921,0.01507679,0.013720658,0.011781701,0.0094627488,0.008112168,0.0072257016,0.0066019464,0.0057882384,0.0052876728,0.004623444,0.0043163856
