1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3850.2784,3504.7,3190.186,3196.3298,1290.9107,576.33203,470.70177,473.06838,314.59492,320.53638,219.21416,220.77148,185.46206,79.667558,41.029934,23.770567,10.028188,5.1674135,1.6386525,0.80357342,0.3820053,0.27712625,0.23634235,0.21534841,0.19288548,0.17960089,0.15860107,0.1444332,0.1250968,0.11192184,0.10215141,0.094447316,0.082948872,0.074573265,0.066679211,0.060681572,0.052094448,0.041820715,0.035829785,0.031893768,0.029122211,0.025498121,0.02326394,0.020290389,0.018907264
