1,1.03199,1.06499,1.06501,1.06854,1.07209,1.07211,1.1423,1.21709,1.21711,1.5,2,3,4,4.55709,4.55711,4.70229,4.85209,4.85211,5,5.01189,5.01191,5.09924,5.18809,5.18811,5.27305,5.35939,5.35941,5.53401,5.71429,5.71431,6,8,10,15,20,30,33.16939,33.16941,34.5483,35.98459,35.98461,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
41645.34,39025.03,36521.98,37608.89,37347.31,37090.24,37825.37,33121.44,28922.63,29626.19,18635.32,9534.14,3553.88,1730.036,1241.152,2333.474,2187.801,2034.01,2542.287,2388.496,2375.868,3387.461,3244.043,3103.331,3361.303,3245.396,3100.625,3573.273,3302.673,3049.211,3277.868,2908.048,1385.021,771.661,262.2565,121.1386,40.79295,31.22273,95.7022,121.1837,77.5269,136.5177,103.5947,58.0437,35.72371,16.58327,9.17785,3.28779,1.716055,0.819918,0.557887,0.4423859,0.3776223,0.3052819,0.2637448,0.230461,0.2094444,0.1859473,0.1678171,0.1630816,0.1633522,0.1656523,0.1730938,0.181753,0.2025892,0.2195017
