1,1.0222,1.04489,1.04491,1.15314,1.27259,1.27261,1.35409,1.44079,1.44081,1.5,2,3,3.55169,3.55171,3.63859,3.72759,3.72761,4,4.30339,4.30341,5,5.18219,5.18221,5.36198,5.54799,5.54801,6,8,10,15,17.16629,17.16631,20,20.94759,20.94761,21.3487,21.75739,21.75741,30,40,50,60,80,100,115.60599,115.60601,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
87421.744,84077.562,80777.591,85863.828,71629.732,59456.824,60274.233,53357.272,47198.927,48107.176,44340.803,24396.999,10039.719,6856.56,16462.151,15447.576,14459.129,20557.505,17268.869,14422.338,16783.837,11548.83,10544.545,11184.225,10280.036,9457.7001,9859.9333,8160.8285,4035.7098,2325.4244,847.55401,605.43525,1388.7523,922.31203,817.71389,1147.0262,1234.8619,1041.2643,1196.8377,535.78686,257.43551,145.57527,91.395794,44.156451,25.452802,17.974989,63.583061,33.707115,16.922366,6.8065541,3.8538743,2.620973,1.9860733,1.3646161,1.0661747,0.86377883,0.7588368,0.66201677,0.60033173,0.58982347,0.59681638,0.61082189,0.64716629,0.68689142,0.78016154,0.85526155
