1,1.0222,1.04489,1.04491,1.15314,1.27259,1.27261,1.35409,1.44079,1.44081,1.5,2,3,3.55169,3.55171,3.63859,3.72759,3.72761,4,4.30339,4.30341,5,5.18219,5.18221,5.36198,5.54799,5.54801,6,8,10,15,17.16629,17.16631,20,20.94759,20.94761,21.3487,21.75739,21.75741,30,40,50,60,80,100,115.60599,115.60601,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
69976.64,67211.11,64494.059,68280.984,56684.694,46851.895,47460.42,41919.252,37002.085,37678.287,34686.053,18920.695,7713.3745,5250.5197,12402.717,11637.366,10892.147,15432.917,12960.74,10821.246,12579.586,8652.0006,7898.8471,8375.1445,7697.2838,7080.8184,7380.3157,6107.0857,3017.8114,1738.0545,633.06888,452.17818,1035.4259,687.64973,609.67894,854.88066,920.24826,776.06552,891.90353,399.30589,191.91769,108.57915,68.214347,33.017771,19.079461,13.505401,47.464583,25.20898,12.70092,5.1550741,2.9472494,2.0224274,1.5443332,1.0736244,0.84560816,0.6894112,0.6071141,0.5291869,0.47635155,0.46458294,0.46724734,0.47591854,0.50076226,0.52903183,0.59685567,0.65212696
