1,1.5,2,3,4,4.13219,4.13221,4.25449,4.38039,4.38041,4.53657,4.69829,4.69831,5,6,8,10,15,20,30,30.49119,30.49121,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
57422.162,23358.281,11822.997,4373.2376,2120.3779,1952.4338,5815.1481,5558.8828,5202.9216,7025.55,6519.0413,5981.0849,6885.039,5918.8586,3726.2179,1760.4021,976.2169,329.39793,151.75188,51.059021,48.891137,272.52443,135.62657,74.9392,46.027389,21.250616,11.762778,4.2561451,2.2622271,1.1220807,0.7841852,0.63250023,0.54551723,0.4462897,0.38787727,0.34030426,0.30965948,0.27466555,0.24663026,0.23866797,0.23813269,0.24074218,0.25057795,0.26235411,0.29112541,0.31474464
