1,1.07191,1.14899,1.14901,1.5,2,3,4,4.78219,4.78221,5,5.10369,5.10371,5.27536,5.45279,5.45281,6,8,10,15,20,30,34.56139,34.56141,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
51.630305,44.708235,38.586975,40.24893,22.406225,11.45268,4.26733,2.0771695,1.320788,3.8071385,3.506012,3.315134,4.4872785,4.1570815,3.8345635,4.423104,3.497236,1.663052,0.926965,0.31500355,0.1454622,0.04898105,0.033617565,0.1818826,0.1245095,0.0697692,0.042920125,0.019927005,0.011030335,0.003950297,0.00206236,0.0009856545,0.0006708155,0.00053199015,0.00045421285,0.0003672756,0.00031730725,0.0002772119,0.0002519809,0.0002236783,0.00020190285,0.00019619845,0.00019652755,0.0001993249,0.00020826545,0.00021868695,0.00024380825,0.00026410275
