1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
6057.727,5518.9317,5028.155,5037.8546,4251.2889,2978.3929,2995.1286,2065.1784,932.74939,764.57856,1076.2422,736.10349,745.47662,523.41144,523.40156,444.91336,370.53355,370.52709,265.79851,265.79439,199.22523,193.94632,470.364,274.59188,274.58901,269.82398,164.60007,74.606315,39.932148,12.660375,5.6365059,1.9134231,0.98467392,0.6469146,0.49316608,0.36230502,0.30776945,0.25057553,0.22289644,0.19035596,0.16958622,0.15450078,0.14271843,0.12521648,0.11251708,0.1006004,0.091603417,0.07885421,0.06390529,0.055384905,0.049901794,0.046134436,0.041348326,0.038538821,0.035086999,0.033747274
