1,1.5,2,3,3.00379,3.00381,3.07413,3.14609,3.14611,3.27631,3.41189,3.41191,4,5,6,8,10,15,20,23.21989,23.21991,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
76557.29,30106.66,15065.74,5511.281,5493.907,18776.33,17647.02,16592.17,22921.27,20737.11,18763.92,21481.71,14519.7,8176.949,5089.341,2376.515,1306.773,436.5838,200.1733,133.9039,795.9774,413.253,191.6104,104.83968,63.87427,29.34965,16.30674,6.100756,3.402822,1.842885,1.361377,1.1335294,0.9971435,0.8328351,0.7314454,0.6458164,0.5887304,0.5208477,0.4626448,0.4427888,0.4379489,0.4395622,0.452965,0.4712077,0.5170006,0.5560921
