1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2082.8778,680.37161,299.58617,91.553206,38.820856,19.827247,11.426791,4.805339,2.4897371,0.8259896,0.43523789,0.23714422,0.18642528,0.16567485,0.15421492,0.14083418,0.13215714,0.11742904,0.1071223,0.092893307,0.083165335,0.07592284,0.070200004,0.061653093,0.055425474,0.049566316,0.045109119,0.038683132,0.030975039,0.026452745,0.023466011,0.021352006,0.018560982,0.016822101,0.014469752,0.013340619
