1,1.5,1.80919,1.80921,1.84014,1.87159,1.87161,2,2.28099,2.28101,2.4235,2.57489,2.57491,2.69447,2.81959,2.81961,3,4,5,6,8,10,10.20679,10.20681,10.8548,11.54399,11.54401,11.8186,12.09979,12.09981,15,20,30,40,50,60,69.52499,69.52501,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
10645.04,4251.8278,2733.1109,3057.5189,3873.4899,5293.1662,5691.6513,6641.3037,4763.4534,5431.5799,4680.82,4030.1089,4258.2456,3824.1198,3432.9008,3566.2263,3083.019,1532.241,879.676,555.39003,267.30468,151.10534,143.40616,352.87042,299.69666,255.1615,347.45673,340.60837,310.22667,357.18908,208.06445,98.417382,34.085842,16.066991,9.0165978,5.6770376,3.9433278,16.799479,11.720788,6.7121536,2.4614217,1.2700807,0.57292963,0.36852067,0.28014545,0.23218286,0.18119296,0.15349531,0.13221301,0.11921925,0.104509,0.091801965,0.087010191,0.085245093,0.084938078,0.086412953,0.089054067,0.096718225,0.10355161
