1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1572.0997,497.8507,215.16788,64.259635,26.902464,13.637597,7.8298166,3.2986313,1.732362,0.61848723,0.35820684,0.22467688,0.18880272,0.17300513,0.16348565,0.15130633,0.14272962,0.12736476,0.11632948,0.10096243,0.090431979,0.082569105,0.076348559,0.067054548,0.060278602,0.053910824,0.049062012,0.042033048,0.033573701,0.028583077,0.025270477,0.022914393,0.019778316,0.017805334,0.015097167,0.013762366
