1,1.08876,1.18539,1.18541,1.22832,1.27279,1.27281,1.35222,1.43659,1.43661,1.5,2,2.47199,2.47201,3,4,5,5.72339,5.72341,6,6.16419,6.16421,6.35359,6.54879,6.54881,8,10,15,20,30,40,40.44299,40.44301,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4196.7616,3342.3316,2661.896,2663.8003,2422.0282,2202.1738,2202.8813,1873.6117,1593.5245,1593.9581,1420.0695,637.94974,347.77506,375.68704,218.04285,94.590595,49.059236,32.857419,33.58071,29.22312,26.964503,27.301023,24.963223,22.821767,22.989955,12.726013,6.5942055,2.0781216,0.99043125,0.43528678,0.2970994,0.29414958,0.33801643,0.26962544,0.23371869,0.19859791,0.18061509,0.15620699,0.14138143,0.12198904,0.10900162,0.09943873,0.091917174,0.080711798,0.072558572,0.064866812,0.059032083,0.050704199,0.040754534,0.034970218,0.03117933,0.028515662,0.025050507,0.022925976,0.02012142,0.0188377
