1,1.5,1.52779,1.52781,1.55186,1.57629,1.57631,1.75313,1.94979,1.94981,2,2.17299,2.17301,2.28278,2.39809,2.39811,3,4,5,6,8,8.94359,8.94361,9.44675,9.97819,9.97821,10,10.48639,10.48641,15,20,30,40,50,60,61.33229,61.33231,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
20304.41,9085.5,8749,13224.45,19846.77,26300.84,30554.2,28266,23521.35,27283.42,25553.81,21051.44,22363.79,19988.1,17847.96,18635.37,11037.2,5513.889,3174.541,2010.924,971.812,732.224,1900.552,1689.903,1432.144,1955.738,1946.989,1734.321,2000.829,802.889,378.7644,130.0236,60.8392,33.90574,21.17931,20.02175,91.8645,46.49757,26.11913,9.27394,4.61678,1.939586,1.177077,0.857402,0.689825,0.518883,0.4305181,0.3660447,0.3294335,0.2925531,0.2684597,0.2654312,0.2693346,0.2759973,0.2925531,0.3101857,0.3511714,0.38361
