1,1.5,2,2.20569,2.20571,2.24799,2.29109,2.29111,2.50689,2.74299,2.74301,3,3.14779,3.14781,3.28343,3.42489,3.42491,4,5,6,8,10,11.91869,11.91871,12.794,13.73359,13.73361,14.0398,14.35279,14.35281,15,20,30,40,50,60,80,80.72489,80.72491,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
89876.64,40359.48,21966.84,17749.284,19263.972,26777.52,43624.56,46155.48,45981.6,42561.96,49092.12,39586.68,35201.04,37345.56,33771.36,30622.2,31916.64,22102.08,12869.052,8216.796,4003.104,2281.692,1464.8424,3612.84,2986.872,2478.756,3408.048,3411.912,3068.016,3535.56,3162.684,1522.9956,531.6864,250.7736,140.18592,87.48096,42.2142,41.28684,172.02528,99.65256,35.9352,17.801448,7.233408,4.21176,2.95596,2.306808,1.6620996,1.3433196,1.1194008,0.9982644,0.882924,0.8116332,0.8048712,0.8189748,0.841386,0.8950956,0.9517032,1.0815336,1.1854752
