1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4015.1542,3656.5652,3330.0444,3342.1331,1356.5766,607.68406,496.65943,498.95868,332.27073,336.11768,230.00637,234.55567,197.2824,114.99163,117.21183,86.706675,44.822447,26.039791,11.021047,5.6834658,1.790403,0.86482739,0.39691798,0.28099188,0.23638836,0.21380528,0.19018688,0.17660167,0.15560605,0.14161909,0.1226107,0.10967502,0.10009583,0.092544421,0.081277934,0.073072657,0.065332758,0.059456186,0.051054037,0.041005245,0.035152728,0.031311374,0.028608434,0.025082366,0.022913249,0.020034924,0.018704338
