1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
1572.2826,497.90864,215.1929,64.267085,26.905562,13.639149,7.8306919,3.2989786,1.732527,0.61852298,0.35821285,0.22466852,0.18879125,0.17299282,0.16347314,0.15129404,0.14271775,0.12735394,0.11631952,0.10095375,0.090424191,0.082561988,0.076341976,0.06704876,0.060273399,0.053906176,0.049057787,0.042029456,0.033570913,0.028580787,0.025268534,0.022912709,0.019776994,0.017804259,0.015096469,0.013761886
