1,1.5,1.83889,1.83891,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
6624.64,2254.56,1284.8,1305.04,1032.768,324.72,140.1136,72.336,41.9584,17.7232,9.11504,2.85648,1.371744,0.62216,0.436832,0.365728,0.329824,0.292688,0.271392,0.238832,0.217184,0.187968,0.1682208,0.1535072,0.1419264,0.1246256,0.112024,0.1001968,0.0912032,0.07832,0.0630256,0.0541376,0.0483296,0.044264,0.038984,0.0357456,0.0315216,0.0296208
