1,1.15026,1.32309,1.32311,1.34073,1.35859,1.35861,1.5,1.52649,1.52651,2,3,4,5,6,8,10,11.86669,11.86671,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
12153.33,8726.79,6257.16,25859.49,25607.37,25509.96,34912.89,29950.71,28632.81,32391.69,16794.63,6010.77,2819.16,1552.257,948.888,433.9329,235.7895,147.6621,1026.816,564.7488,261.5172,86.2938,38.7348,20.82855,12.62319,5.9019,3.421383,1.502406,0.984987,0.65895,0.5394222,0.4732407,0.4287759,0.369012,0.3286155,0.2925738,0.2670753,0.2345289,0.2027847,0.1888608,0.1826151,0.1799793,0.1802658,0.1837611,0.1951065,0.2064519
