1,1.5,1.55959,1.55961,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3198.315,1085.5378,977.3079,10679.943,6107.837,2126.812,972.9895,521.9866,311.1947,135.84067,70.79477,21.470545,9.287259,3.044472,1.5343815,0.9935019,0.7497822,0.5446582,0.4599096,0.3719222,0.3300877,0.2812358,0.25035924,0.22793055,0.21057598,0.18463859,0.16588054,0.14833704,0.13511194,0.11670476,0.09557159,0.08383094,0.07654364,0.07165845,0.06577463,0.06256282,0.05924305,0.05851432
