1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4492.932,4090.3008,3723.8269,3731.6552,3144.8476,2197.1396,2203.8387,1514.937,679.84955,556.34029,719.67517,488.75001,493.78143,344.36247,344.35585,291.80851,242.44865,242.44436,173.17291,173.1702,129.3186,125.85205,269.78505,156.34175,156.34009,153.59141,93.26377,42.028515,22.439254,7.1335688,3.2161649,1.1458225,0.62870437,0.43926255,0.35181495,0.27518307,0.24136312,0.20248139,0.18173434,0.15605774,0.13927517,0.12697957,0.11733703,0.10298599,0.092556759,0.082759784,0.075343006,0.06476927,0.052264908,0.04506042,0.040378032,0.037123493,0.032926101,0.03040158,0.0271698,0.025785321
