1,1.5,2,2.47199,2.47201,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2882.422,963.69667,433.43568,237.86748,1075.4314,684.77461,320.29295,174.91182,105.62442,46.983871,24.831013,7.7248505,3.4080313,1.1574154,0.60425866,0.40439867,0.31334644,0.23555073,0.20264651,0.16697728,0.14907199,0.12754668,0.1137226,0.10362721,0.095738901,0.084004756,0.075483526,0.067491178,0.061458475,0.052904467,0.042865907,0.037143106,0.033459701,0.030931914,0.027713543,0.025820977,0.023499187,0.022591294
