1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3548.2449,3229.2519,2938.9832,2944.9037,1187.6023,529.71437,432.5544,437.12339,290.72344,296.44307,202.77995,205.78261,172.99304,100.73251,102.93157,76.111884,39.324294,22.842898,9.6759405,5.0007139,1.5928925,0.7824326,0.37181033,0.26938919,0.22955425,0.20905931,0.18717335,0.17426096,0.15386974,0.14012213,0.12136614,0.10858988,0.099112821,0.091637277,0.080480358,0.072353473,0.064694918,0.058876376,0.050535003,0.040550255,0.03472164,0.030888464,0.028186465,0.024647694,0.022461807,0.019543189,0.018177162
