1,1.5,2,2.83789,2.83791,2.90168,2.96689,2.96691,3,3.22399,3.22401,4,5,6,8,10,15,20,22.11719,22.11721,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
70960.38,27798.4,13899.2,5837.664,20402.04,19136.22,18019.32,28753.97,24360.83,20327.58,23256.34,13588.95,7650.765,4755.512,2215.185,1216.18,405.807,186.0259,141.8463,853.3116,389.5499,180.1932,98.36166,59.84102,27.48815,15.28912,5.766927,3.248938,1.78704,1.332834,1.1159072,0.9844853,0.8248927,0.7254886,0.6411006,0.584511,0.5167524,0.4581772,0.4377007,0.4321162,0.4332331,0.4456431,0.462893,0.5068244,0.5444267
