1,1.5,1.93959,1.93961,2,2.00679,2.00681,2.10895,2.21629,2.21631,3,4,5,6,8,10,15,16.10459,16.10461,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
8874.76,3421.38,1830.578,7274.56,6576.06,6530.34,9085.58,8130.54,7218.68,8232.14,3873.5,1853.438,1030.732,633.984,292.1,159.3596,52.8066,43.5356,281.432,162.2044,54.7878,24.93772,13.47724,8.16356,3.76174,2.12471,0.855726,0.518668,0.316738,0.2491994,0.2144522,0.192278,0.1637538,0.1451356,0.1288288,0.117602,0.1036066,0.0906526,0.085471,0.0834644,0.0830072,0.0842518,0.0867156,0.0935482,0.0997458
