1,1.03542,1.07209,1.07211,1.14237,1.30499,1.30501,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.20289,3.20291,3.60739,3.60741,4,4.03809,4.03811,4.96639,4.96641,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3579.3715,3256.3239,2962.4928,2969.2117,2499.127,1741.3762,1741.3037,1193.3876,532.16922,434.76514,512.52189,345.10545,347.25812,240.15495,241.85182,204.25193,169.22461,169.22158,120.25214,121.49565,90.361239,87.908081,155.37784,88.900604,88.89964,87.301117,52.587552,23.455869,12.467227,3.9824508,1.8354325,0.70693203,0.42441439,0.31952934,0.26990194,0.22424489,0.20229288,0.17397152,0.15726875,0.13563617,0.12121712,0.11057957,0.10221037,0.089735531,0.080658741,0.07212505,0.065650896,0.056377587,0.045339268,0.038927531,0.0347298,0.031787589,0.027952282,0.025606762,0.02252293,0.021123841
