1,1.5,1.55959,1.55961,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
11067.964,3739.9582,3357.9124,10911.159,6053.5294,2061.4201,931.54166,495.8769,294.02768,127.48469,66.236083,20.145713,8.8467387,3.076318,1.6775942,1.1718685,0.94008712,0.7376043,0.64789423,0.54388891,0.48814742,0.41890685,0.37367693,0.3405741,0.31474798,0.27618513,0.24821985,0.22194764,0.20208348,0.17418578,0.14162427,0.12319607,0.11148656,0.10347856,0.09349706,0.08774488,0.080992906,0.078631483
