1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3930.911,3579.203,3259.008,3271.2178,1325.6078,593.15065,484.67211,489.32869,325.8409,329.72506,225.63561,228.6962,192.26651,112.01079,114.25241,84.496423,82.158801,83.107113,44.224559,25.708654,10.894366,5.6245142,1.7769658,0.86089594,0.39711882,0.2820006,0.23763149,0.21511434,0.19150897,0.17788838,0.15678127,0.1426993,0.12355371,0.11052477,0.10087246,0.093262701,0.081908106,0.073638348,0.06584024,0.059918344,0.051446021,0.041312365,0.035407585,0.031530418,0.028801468,0.025238157,0.023044297,0.020129644,0.018778935
