1,1.1625,1.35139,1.35141,1.3713,1.39149,1.39151,1.5,1.74119,1.74121,1.82975,1.92279,1.92281,2,2.12829,2.12831,3,4,5,6,8,8.07109,8.07111,8.48389,8.91779,8.91781,9.1529,9.39419,9.39421,10,15,20,30,40,50,55.61769,55.61771,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
23007.72,17246.995,12858.29,18539.86,28082.435,39823.76,46077.005,51424.365,35514.21,41134.215,36595.995,32567.885,34599.53,31574.05,27501.965,28724.47,12884.675,6388.688,3667.515,2318.362,1117.8445,1092.339,2887.3985,2540.8755,2233.93,3045.7085,2866.2905,2683.3545,3095.84,2649.054,932.27,437.991,149.60295,69.8323,38.917875,29.559995,140.0164,115.12655,54.91598,30.71214,10.87062,5.433551,2.3210005,1.4327055,1.0597975,0.86191,0.65760215,0.55030315,0.47062045,0.4246226,0.37721755,0.3456435,0.34098215,0.34537965,0.353559,0.37405135,0.3961268,0.4474896,0.48821045
