1,1.5,1.66169,1.66171,1.68883,1.71639,1.71641,2,2.10759,2.10761,2.23278,2.36539,2.36541,2.48036,2.60089,2.60091,3,4,5,6,8,9.56069,9.56071,10,10.73939,10.73941,11.0018,11.27069,11.27071,15,20,30,40,50,60,65.35079,65.35081,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
44388.85,19818.59,16011.93,20031.55,29135.59,43563.63,49007.42,47889.38,41953.12,48701.29,42352.42,36855.39,39171.33,35098.47,31451.53,32809.15,23532.08,11791.329,6805.403,4317.764,2091.001,1330.6007,3403.367,3062.631,2520.914,3445.959,3356.782,3069.286,3539.129,1716.99,810.1797,279.2438,130.81068,72.91218,45.5202,36.61581,164.6447,97.85512,55.28974,19.65887,9.768209,4.064874,2.441054,1.762244,1.408198,1.048828,0.8654162,0.7327155,0.6580464,0.5839097,0.536393,0.5309359,0.5393212,0.5530305,0.5868379,0.6225087,0.7055631,0.7714476
