1,1.5,2,2.14549,2.14551,3,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3480.5488,1150.7067,511.31456,417.40172,493.43781,193.30293,84.329991,82.02987,143.88291,80.676384,48.527693,21.607519,11.476145,3.6688221,1.6967167,0.66079872,0.4012686,0.30469806,0.2588085,0.21630132,0.19562742,0.16859574,0.15249438,0.13156398,0.11759362,0.10727719,0.099160164,0.087056784,0.078250626,0.06997662,0.063696132,0.054702216,0.044006508,0.037797498,0.033735906,0.030892176,0.027186948,0.024924618,0.021959136,0.020621232
