1,1.003,1.00599,1.00601,1.5,2,3,3.53749,3.53751,3.63101,3.72699,3.72701,4,4.01799,4.01801,4.34139,4.34141,4.47465,4.61199,4.61201,4.7728,4.93919,4.93921,5,6,8,10,15,20,26.71119,26.71121,30,31.81379,31.81381,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
49143.08,48820.614,48500.027,49679.118,20403.727,10315.935,3810.8962,2517.8938,4824.9427,4530.7076,4239.5161,5331.3278,4484.204,4434.1429,4919.0641,4053.886,5769.1916,5414.8569,5033.97,5841.5093,5400.0081,4957.9466,5363.3559,5202.7648,3277.5473,1545.1497,855.99231,288.70179,132.917,61.051143,182.54901,135.29556,116.01879,216.39449,119.66313,66.137749,40.558748,18.717484,10.361847,3.7639883,2.0124414,1.0096189,0.71118708,0.57607104,0.4985836,0.40918902,0.35603697,0.31265816,0.28461689,0.25233294,0.2262435,0.21851547,0.21778167,0.2199501,0.2285783,0.23911673,0.26490559,0.28620691
