1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
2088.768,661.4088,285.864,85.3464,35.71752,18.09096,10.3716,4.35504,2.274528,0.795156,0.4497456,0.2731704,0.2264208,0.2060904,0.1941192,0.1791552,0.168732,0.1504656,0.1373592,0.119196,0.1067088,0.09745176,0.09011424,0.07913376,0.07114608,0.06363312,0.05790552,0.0496392,0.03971136,0.03387024,0.03000024,0.02725512,0.0236328,0.02135208,0.0182664,0.01675968
