1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.30297,2.47199,2.47201,2.6414,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3993.15,3642.45,3322.2,3334.8,1347.15,603.33,494.235,498.96,407.715,332.85,338.73,280.14,231.42,236.04,198.24,115.815,118.125,87.213,45.108,26.2185,11.109,5.73195,1.80705,0.87318,0.400575,0.283395,0.23835,0.215565,0.19173,0.177975,0.156765,0.142695,0.123585,0.110565,0.1008735,0.093261,0.0819,0.0736365,0.0658455,0.059913,0.05145,0.0413175,0.035427,0.0315525,0.028833,0.0252735,0.023079,0.020181,0.018837
