1,1.5,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3296.5701,1079.9519,476.33635,145.86019,61.912033,31.636758,18.234904,7.661952,3.9608445,1.299442,0.67422753,0.35779936,0.27730774,0.24473507,0.22699455,0.20662997,0.19364782,0.17187606,0.15673666,0.13588715,0.12164316,0.11104531,0.10267362,0.090171116,0.081063605,0.072494447,0.065976776,0.056595035,0.045358273,0.038778508,0.034441097,0.031376958,0.027342389,0.024838115,0.021469833,0.019870124
