1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3491.7676,3176.7316,2890.1675,2896.3256,1164.1614,518.02996,422.79616,425.16402,282.36751,286.32676,195.49876,197.05655,165.42708,70.890279,36.456704,21.103979,8.9025823,4.5958345,1.4749218,0.73714087,0.36414497,0.27067726,0.23386637,0.21456903,0.1934162,0.18056239,0.15978374,0.14559597,0.12615664,0.11289601,0.10304925,0.095278846,0.083679404,0.075229046,0.067268557,0.061218231,0.052532881,0.042129014,0.036047369,0.032043065,0.029217185,0.025508137,0.023211457,0.02013343,0.018682296
