1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,4.03809,4.03811,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
4952.3108,4510.1516,4107.5483,4124.0761,1675.2027,753.6646,617.10863,809.70104,550.82893,558.71148,390.36365,392.42881,332.94801,198.00392,199.51781,149.20772,145.22522,316.00957,180.22955,109.56751,49.444844,26.413654,8.3893104,3.7692569,1.3261258,0.71624062,0.49327122,0.39074481,0.30157676,0.26278435,0.21914988,0.1963576,0.16843557,0.15026815,0.13698234,0.12657224,0.11108592,0.099833498,0.089262265,0.081264271,0.069874167,0.056415748,0.048672971,0.043646625,0.040157728,0.035667688,0.032974814,0.029543171,0.028088637
