1,1.04738,1.09699,1.09701,1.5,2,2.89239,2.89241,3,3.02149,3.02151,3.26957,3.53799,3.53801,4,4.15899,4.15901,4.31748,4.48199,4.48201,5,6,8,10,14.61939,14.61941,15,17.33709,17.33711,17.6895,18.04899,18.04901,20,30,40,50,60,80,98.40399,98.40401,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
52.818516,48.539364,44.504994,45.447858,24.650454,13.50834,6.0143844,21.024054,14.088564,13.816584,22.39302,16.926222,13.408614,15.50286,11.477556,10.407768,11.033322,10.081392,9.220122,9.619026,7.4005758,4.750584,2.3363082,1.3390482,0.51649002,1.2184704,1.1414094,0.77577762,1.074321,1.110585,0.9764082,1.1250906,0.86698158,0.30896928,0.14723184,0.08272725,0.051730596,0.024922434,0.014949834,0.057759486,0.055175676,0.02008119,0.009981666,0.004007172,0.0022828188,0.0015666048,0.0011985252,0.0008367918,0.00066208998,0.00054250944,0.0004795914,0.00042147834,0.00038657424,0.00038294784,0.00038965668,0.00040053588,0.0004265553,0.00045393462,0.00051712464,0.0005675316
