1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,4.55709,4.55711,4.70229,4.85209,4.85211,5,5.18809,5.18811,6,8,10,15,20,30,33.16939,33.16941,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
5378.0256,4897.3464,4459.6738,4476.6598,1815.7715,813.02801,664.4329,667.57262,444.49221,447.11344,305.76669,309.90575,260.45688,151.6684,153.18293,113.2075,76.900748,77.603787,70.743446,64.479655,64.806472,59.319857,53.136485,53.302309,34.584308,14.649853,7.5651701,2.3938111,1.1620779,0.53759226,0.47600106,0.51755987,0.4078338,0.33634787,0.30023216,0.26337365,0.24302633,0.21293496,0.1934733,0.16733947,0.14964546,0.13655926,0.12624903,0.11087205,0.099675807,0.089118078,0.081101837,0.069635778,0.055921787,0.047931717,0.042685768,0.038993342,0.034173294,0.031206275,0.027265661,0.025440308
