1,1.5,1.83889,1.83891,2,3,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
6625.0272,2254.6811,1281.4072,1301.5265,1032.8855,324.80208,140.11951,72.32733,41.956293,17.718444,9.1140926,2.8561847,1.3720334,0.62212216,0.43680698,0.36579129,0.32988645,0.29265345,0.27145535,0.23880574,0.21721527,0.18799796,0.16821912,0.15350121,0.14191959,0.12462868,0.11202461,0.10019416,0.091200887,0.078310481,0.063014804,0.054130958,0.04833277,0.044266356,0.038975624,0.035741416,0.031520966,0.029628336
