1,1.03542,1.07209,1.07211,1.5,2,2.14549,2.14551,2.47199,2.47201,2.82239,2.82241,3,3.60739,3.60741,4,5,6,8,10,15,20,30,40,50,60,80,100,150,200,300,400,500,600,800,1000,1250,1500,2000,3000,4000,5000,6000,8000,10000,15000,20000
3800.2322,3459.8004,3149.9103,3162.0074,1279.9439,572.26765,467.52891,472.14147,314.29679,316.21682,216.21442,219.24601,184.25728,107.26669,109.48702,80.941773,41.795006,24.26359,10.264203,5.296216,1.6776056,0.818168,0.38352704,0.27548352,0.23364744,0.21226109,0.18959668,0.17634989,0.15559575,0.1416635,0.12268142,0.10975408,0.10017251,0.09261641,0.081341062,0.073128536,0.065385206,0.059504141,0.051083656,0.041007522,0.035131574,0.031270595,0.028551006,0.024995714,0.02280356,0.019884394,0.018525395
